folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,aparce,nocos,vendio,uso_hog,uso_prod,deu_hog,deu_neg,pag_trab,uso_reg,uso_int,cicloagr,cantidad,cant_venta,vtapie,valor,preciokg,val_venta
2760773917,1,02,1,5,03,263,0,2, ,2,1,2,2,2,2,2,2, ,15, , ,1800,120, 
2760773917,1,02,1,5,04,279,0,2, ,2,1,1,2,2,2,2,2, ,17, , ,1445,85, 
2760773917,1,02,1,5,05,262,0,2, ,2,2,2,2,2,2,1,2, ,10, , ,200,20, 
2760773918,1,02,1,4,01,146,1,2, ,2,1,2,2,2,2,1,2,2,60, , ,900,15, 
2760773918,1,02,1,4,02,187,1,2, ,2,1,2,2,2,2,1,2,3,119, , ,1190,10, 
2760773918,1,02,1,4,03,056,1,2, ,2,1,2,2,2,2,1,2,3,40, , ,240,6, 
2760773918,1,02,1,4,04,187,2,2,1, , , , , , , , , , , , , , , 
2760773918,1,02,1,4,05,056,2,2,1, , , , , , , , , , , , , , , 
2760773919,1,01,1,4,01,187,1,2, ,2,1,2,2,2,2,1,2,3,105, , ,1050,10, 
2760773919,1,01,1,4,02,229,1,2, ,2,1,2,2,2,2,1,2,1,150, , ,900,6, 
2760773919,1,01,1,4,03,033,1,2, ,1,1,2,2,2,2,1,2,3,30,7, ,1800,60,420
2760773919,1,01,1,4,04,159,2,2,3, , , , , , , , , , , , , , , 
2760773919,1,01,1,4,05,187,2,2,1, , , , , , , , , , , , , , , 
2760773919,1,01,1,4,06,033,2,2,1, , , , , , , , , , , , , , , 
2760773920,1,02,1,4,01,108,1,2, ,2,1,2,2,2,2,1,2,2,20, , ,500,25, 
2760773920,1,02,1,4,02,133,1,2, ,2,1,2,2,2,2,1,2,2,15, , ,150,10, 
2760773920,1,02,1,4,03,108,2,2,1, , , , , , , , , , , , , , , 
2760773920,1,02,1,4,04,133,2,2,1, , , , , , , , , , , , , , , 
2760803202,1,01,1,4,01,140,1,2, ,2,1,2,2,2,2,2,2,1,150, , ,1200,8, 
2760803202,1,01,1,4,02,076,1,2, ,1,2,2,2,2,2,2,2,1,30,30, ,900,30,900
2760803202,1,01,1,4,03,152,1,2, ,2,1,1,2,2,2,1,2,1,120, , ,3000,25, 
2760803202,1,01,1,4,04,198,1,2, ,2,1,1,2,2,2,1,2,1,80, , ,1600,20, 
2760803202,1,01,1,4,05,225,1,2, ,2,1,2,2,2,2,2,2,1,15, , ,525,35, 
2760803202,1,01,1,4,06,194,2,2,6, , , , , , , , , , , , , , , 
2760803203,1,02,2,5,01,263,0,2, ,2,1,2,2,2,2,1,2, ,36, , ,7200,200, 
2760803203,1,02,2,5,02,250,0,2, ,2,1,2,2,2,2,1,2, ,28, , ,7000,250, 
2760803203,1,02,2,5,03,251,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,300,300, 
2760803203,1,02,2,5,04,279,0,2, ,2,1,2,2,2,2,1,2, ,84, , ,5376,64, 
2760803204,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,1,2,3,3200,2000, ,19200,6,12000
2760803204,1,01,1,4,02,098,1,2, ,1,1,1,2,2,2,1,2,1,300,200, ,900,30,6000
2760803204,1,01,1,4,03,040,1,2, ,1,1,1,2,2,2,1,2,2,4500,3100, ,112500,25,92500
2760803204,1,01,1,4,04,088,1,2, ,1,1,1,2,2,2,1,2,3,450,80, ,1350,3,540
2760803204,1,01,1,4,05,194,2,2,6, , , , , , , , , , , , , , , 
2760803204,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,160000,16000, 
2760803204,1,01,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,6, , ,39000,6500, 
2760803204,1,01,1,5,03,284,0,2, ,1,2,2,2,2,2,2,2, ,9408,9408, ,75264,8,75264
2760803204,1,02,1,5,01,254,0,2, ,1,1,2,2,2,2,1,2, ,31,5, ,15500,500,2500
2760803204,1,02,1,5,02,260,0,2, ,2,1,2,2,2,2,1,2, ,34, , ,6300,185, 
2760803204,1,02,1,5,03,246,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,2000,1000, 
2760803204,1,02,1,5,04,250,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,100,100, 
2760803204,1,02,1,5,05,262,0,2, ,2,2,2,2,2,2,2,2, ,6, , ,90,15, 
2760803204,1,02,1,5,06,263,0,2, ,2,1,2,2,2,2,2,2, ,10, , ,1500,150, 
2760803205,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,1,2,3,1500,50, ,12000,8,400
2760803205,1,01,1,4,02,194,2,2,6, , , , , , , , , , , , , , , 
2760803205,1,02,1,5,01,250,0,2, ,2,1,2,2,2,2,2,2, ,10, , ,1500,150, 
2760803205,1,02,1,5,02,251,0,2, ,2,1,2,2,2,2,2,2, ,2, , ,200,200, 
2760803205,1,02,1,5,03,279,0,2, ,2,1,2,2,2,2,2,2, ,22, , ,1408,64, 
2760803205,1,02,1,5,04,262,0,2, ,2,2,2,2,2,2,2,2, ,4, , ,60,15, 
2760803406,1,01,1,4,01,146,1,2, ,2,1,2,2,2,2,1,2,2,100, , ,1000,10, 
2760803406,1,01,1,4,02,133,1,2, ,1,1,2,2,2,2,1,2,3,15,3, ,150,10,30
2760803406,1,01,1,4,03,187,1,2, ,2,1,2,2,2,2,2,2,3,36, , ,360,10, 
2760803406,1,01,1,4,04,172,1,2, ,1,1,2,2,2,2,1,2,3,140,20, ,700,5,100
2760803406,1,01,1,4,05,159,1,2, ,1,1,2,2,2,2,2,2,3,40,20, ,400,10,200
2760803406,1,03,1,5,01,263,0,2, ,1,1,2,2,2,2,1,2, ,5550,12, ,37,150,1800
2760803406,1,03,1,5,02,246,0,2, ,1,2,2,2,2,2,2,2, ,1,1, ,2500,2500,2500
2760803407,1,02,1,4,01,108,1,2, ,2,1,2,2,2,2,2,2,2,21, , ,420,20, 
2760803407,1,02,1,4,02,187,1,2, ,2,1,2,2,2,2,2,2,3,36, , ,200,15, 
2760803407,1,02,1,4,03,159,1,2, ,2,1,2,2,2,2,2,2,3,46, , ,100,10, 
2760803407,1,02,1,4,04,133,1,2, ,2,1,2,2,2,2,2,2,3,20, , ,400,20, 
2760803407,1,02,1,4,05,056,1,2, ,2,1,2,2,2,2,2,2,3,12, , ,60,10, 
2760803407,1,02,1,4,06,158,1,2, ,2,1,2,2,2,2,2,2,2,2, , ,20,10, 
2760803408,1,02,1,5,01,263,0,2, ,1,1,2,2,2,2,2,2, ,63,25, ,7560,120,3000
2760803408,1,02,1,5,02,260,0,2, ,1,1,2,2,2,2,2,2, ,48,6, ,7200,150,900
2760803408,1,02,1,5,03,254,0,2, ,2,1,2,2,2,2,2,2, ,9, , ,6300,700, 
2760803408,1,02,1,5,04,279,0,2, ,1,1,2,2,2,2,1,2, ,18,7, ,1000,4,480
2760803408,1,02,1,5,05,246,0,2, ,1,2,2,2,2,2,2,2, ,6,4, ,21600,3600,14400
2760803408,1,02,1,5,06,275,0,2, ,1,2,2,2,2,2,1,2, ,3,2, ,2700,900,1800
2760803409,1,01,1,9,01,559,0, , ,1,2,2,2,2,2,2,2, ,2000,2000, ,70000,35,70000
2760803409,1,01,1,9,02,600,0, , ,1,2,2,2,2,2,2,2, ,1000,1000, ,15000,15,15000
2760803409,1,01,1,9,03,584,0, , ,1,1,2,2,2,2,2,2, ,800,600, ,96000,120,72000
2760803409,1,01,1,9,04,520,0, , ,1,2,2,2,2,2,2,2, ,300,300, ,3000,10,3000
2760803409,1,02,1,4,01,146,1,2, ,2,1,1,2,2,2,1,2,2,100, , ,1000,10, 
2760803409,1,02,1,4,02,187,1,2, ,2,1,2,2,2,2,2,2,3,108, , ,480,15, 
2760803409,1,02,1,4,03,133,1,2, ,2,1,2,2,2,2,1,2,3,30, , ,300,10, 
2760803409,1,02,1,4,04,172,2,2,1, , , , , , , , , , , , , , , 
2760803409,1,02,1,4,05,108,2,2,1, , , , , , , , , , , , , , , 
2760803409,1,02,1,4,06,194,2,2,6, , , , , , , , , , , , , , , 
2760803409,1,02,1,5,01,263,0,2, ,2,1,2,2,2,2,1,2, ,20, , ,4000,200, 
2760803409,1,02,1,5,02,254,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,2400,800, 
2760803409,1,02,1,5,03,260,0,2, ,2,1,2,2,2,2,2,2, ,6, , ,900,150, 
2760803409,1,02,1,5,04,246,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,8000,4000, 
2760803409,1,02,1,5,05,275,0,1, ,1,2,2,2,2,2,1,2, ,11,5, ,8800,800,4000
2760803611,1,01,1,5,01,250,0,2, ,1,1,2,2,2,2,2,2, ,65,15, ,9750,150,2250
2760803611,1,01,1,5,02,254,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,250,250, 
2760803611,1,01,1,5,03,251,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,600,200, 
2760803611,1,01,1,5,04,279,0,2, ,2,1,1,2,2,2,2,2, ,17, , ,1445,85, 
2760803611,1,01,1,5,05,262,0,2, ,2,2,2,2,2,2,2,2, ,14, , ,490,35, 
2760803612,1,01,1,4,01,187,1,2, ,1,1,1,2,2,2,2,2,3,1794,858, ,26910,15,12870
2760803612,1,01,1,4,02,172,1,2, ,1,1,1,2,2,2,1,2,3,812,80, ,20300,25,2000
2760803612,1,01,1,4,03,133,1,2, ,2,1,2,2,2,2,2,2,3,96, , ,960,10, 
2760803612,1,01,1,4,04,159,1,2, ,2,1,2,2,2,2,2,2,3,3360, , ,33600,10, 
2760803612,1,01,1,4,05,158,1,2, ,2,1,1,2,2,2,2,2,2,20, , ,200,10, 
2760803612,1,01,1,4,06,108,1,2, ,1,1,2,2,2,2,2,2,3,3360,120, ,33600,10,1200
2760803612,1,01,1,4,07,019,1,2, ,2,1,1,2,2,2,2,2,2,30, , ,600,20, 
2760803612,1,01,1,4,08,217,1,2, ,2,1,2,2,2,2,2,2,2,40, , ,400,10, 
2760803612,1,01,1,4,09,038,1,2, ,1,2,2,2,2,2,2,2,3,100,100, ,1000,10,1000
2760803612,1,01,1,4,10,111,1,2, ,2,1,2,2,2,2,2,2,2,160, , ,2400,15, 
2760803612,1,01,1,4,11,112,1,2, ,2,1,2,2,2,2,1,2,3,60, , ,600,10, 
2760803612,1,01,1,4,12,066,1,2, ,2,1,2,2,2,2,2,2,2,40, , ,400,10, 
2760803612,1,01,1,4,13,033,1,2, ,2,1,2,2,2,2,2,2,2,20, , ,2800,140, 
2760803612,1,01,1,4,14,194,1,1, ,2,2,1,2,2,2,2,2,3,1000, , ,1000,1, 
2760803612,1,01,1,4,15,182,2,2,6, , , , , , , , , , , , , , , 
2760803612,1,01,1,4,16,043,2,2,2, , , , , , , , , , , , , , , 
2760803612,1,01,1,4,17,140,1,2, ,1,1,1,2,2,2,2,2,3,4000,3000, ,28000,7,21000
2760803612,1,01,1,4,18,003,1,2, ,1,1,2,2,2,2,2,2,1,405,400, ,9113,22.5,9000
2760803612,1,01,1,4,19,088,1,2, ,2,1,2,2,2,2,2,2,3,160, , ,960,6, 
2760803612,1,01,1,4,20,140,2,2,3, , , , , , , , , , , , , , , 
2760803612,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,1000000,10000, 
2760803612,1,01,1,5,02,248,0,2, ,1,2,2,2,2,2,2,2, ,2,1, ,20000,10000,10000
2760803612,1,01,1,5,03,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,30000,30000, 
2760803612,1,01,1,5,04,254,0,2, ,2,1,2,2,2,2,1,2, ,14, , ,7000,500, 
2760803612,1,01,1,5,05,250,0,2, ,2,1,2,2,2,2,2,2, ,20, , ,3000,150, 
2760803612,1,01,1,5,06,260,0,2, ,2,1,2,2,2,2,1,2, ,50, , ,5000,100, 
2760803612,1,01,1,5,07,251,0,2, ,2,1,2,2,2,2,2,2, ,6, , ,900,150, 
2760803612,1,01,1,5,08,279,0,2, ,2,1,1,2,2,2,1,2, ,67, , ,3360,51, 
2760803612,1,01,1,5,09,263,0,2, ,2,1,2,2,2,2,2,2, ,41, , ,4387,107, 
2760803612,1,01,2,9,01,594,0, , ,2,1,2,2,2,2,2,2, ,240, , ,7200,30, 
2760803612,1,01,2,9,02,559,0, , ,2,1,2,2,2,2,1,2, ,720, , ,21600,30, 
2760803613,1,01,1,4,01,187,2,2,2, , , , , , , , , , , , , , , 
2760803613,1,01,1,4,02,148,2,2,1, , , , , , , , , , , , , , , 
2760803613,1,01,1,4,03,229,1,2, ,2,1,2,2,2,2,2,2,3,2, , ,100,50, 
2760803613,1,01,1,4,04,140,1,2, ,2,1,1,2,2,2,2,2,3,500, , ,3500,7, 
2760803613,1,01,1,4,05,194,2,2,6, , , , , , , , , , , , , , , 
2760803613,1,01,1,4,06,088,1,2, ,2,1,2,2,2,2,2,2,3,100, , ,1000,10, 
2760803613,1,02,1,4,01,133,1,2, ,1,1,2,2,2,2,2,2,1,10,3, ,150,15,45
2760803613,1,02,1,4,02,144,1,2, ,1,1,2,2,2,2,1,2,1,20,5, ,600,30,150
2760803613,1,02,1,4,03,146,1,2, ,1,1,2,2,2,2,1,2,2,40,5, ,1200,30,150
2760803613,1,02,1,5,01,263,0,2, ,2,1,2,2,2,2,2,2, ,30, , ,4500,150, 
2760803613,1,02,1,5,02,246,0,2, ,1,2,2,2,2,2,2,2, ,3,2, ,13500,4500,9000
2760803613,1,02,1,5,03,265,0,2, ,2,2,2,2,2,2,2,2, ,20, , ,1000,50, 
2760803614,1,01,1,4,01,140,1,2, ,2,1,1,2,2,2,2,2,3,2000, , ,20000,10, 
2760803614,1,01,1,4,02,194,2,2,6, , , , , , , , , , , , , , , 
2760803614,1,01,1,4,03,198,1,2, ,2,1,2,2,2,2,1,2,2,200, , ,600,3, 
2760803614,1,01,1,4,04,152,1,2, ,2,1,2,2,2,2,1,2,2,500, , ,5000,10, 
2760803614,1,01,1,4,05,088,1,2, ,2,1,2,2,2,2,2,2,3,10, , ,150,15, 
2760803614,1,01,2,9,01,559,0, , ,1,1,2,2,2,2,2,2, ,960,600, ,57600,60,36000
2760803614,1,02,1,4,01,133,1,2, ,2,1,2,2,2,2,2,2,2,3, , ,45,15, 
2760803614,1,02,1,4,02,108,1,2, ,2,1,2,2,2,2,2,2,2,10, , ,500,50, 
2760803614,1,02,1,4,03,073,1,2, ,2,1,2,2,2,2,2,2,2,15, , ,150,10, 
2760803614,1,02,1,4,04,187,2,2,3, , , , , , , , , , , , , , , 
2760803614,1,02,1,4,05,158,2,2,1, , , , , , , , , , , , , , , 
2760803614,1,02,1,4,06,002,2,2,1, , , , , , , , , , , , , , , 
2760803614,1,02,1,5,01,250,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,1300,130, 
2760803614,1,02,1,5,02,263,0,2, ,2,1,2,2,2,2,2,2, ,15, , ,2100,140, 
2760803614,1,02,1,5,03,260,0,2, ,2,1,2,2,2,2,2,2, ,30, , ,3000,100, 
2760803614,1,02,1,5,04,262,0,2, ,2,2,2,2,2,2,2,2, ,8, , ,200,25, 
2760803614,1,02,1,5,05,246,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,4401,1467, 
2760803615,1,01,2,4,01,056,1,2, ,2,1,2,2,2,2,2,2,3,40, , ,200,25, 
2760803615,1,01,2,4,02,159,1,2, ,2,1,2,2,2,2,2,2,2,45, , ,360,12, 
2760803615,1,01,2,4,03,133,1,2, ,2,1,2,2,2,2,2,2,3,3, , ,60,20, 
2760803615,1,01,2,4,04,112,1,2, ,2,1,2,2,2,2,2,2,3,5, , ,20,4, 
2760803615,1,01,2,4,05,111,1,2, ,2,1,2,2,2,2,2,2,1,600, , ,450,15, 
2760803615,1,01,2,4,06,047,1,2, ,2,1,2,2,2,2,2,2,3,20, , ,200,10, 
2760803615,1,01,2,4,07,146,1,2, ,2,1,2,2,2,2,2,2,2,100, , ,150,20, 
2760803615,1,01,2,4,08,229,1,2, ,2,1,2,2,2,2,2,2,2,6, , ,90,15, 
2760803615,1,01,2,4,09,002,1,2, ,2,2,1,2,2,2,2,2,1,300, , ,2400,8, 
2760803615,1,02,2,5,01,250,0,2, ,2,1,2,2,2,2,2,2, ,12, , ,1000,100, 
2760803615,1,02,2,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,200,200, 
2760803615,1,02,2,5,03,260,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,200,100, 
2760803615,1,02,2,5,04,279,0,2, ,2,1,2,2,2,2,2,2, ,6, , ,204,34, 
2760803816,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,15, , ,225000,15000, 
2760803816,1,01,1,5,02,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,50000,50000, 
2760803816,1,01,1,5,03,240,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,40000,8000, 
2760803816,1,01,1,5,04,284,0,2, ,2,1,1,2,2,2,2,2, ,400, , ,3000,7.5, 
2760803816,1,02,1,5,01,263,0,2, ,2,1,2,2,2,2,2,2, ,8, , ,1600,200, 
2760803816,1,02,1,5,02,250,0,2, ,2,2,2,2,2,2,2,2, ,4, , ,480,120, 
2760803816,1,02,1,5,03,251,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,200,200, 
2760803816,1,02,1,5,04,260,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,400,200, 
2760803816,1,02,1,5,05,279,0,2, ,2,1,2,2,2,2,2,2, ,7, , ,595,85, 
2760803816,1,02,1,5,06,280,0,2, ,2,2,1,2,2,2,2,2, ,6, , ,504,84, 
2760803816,1,02,1,5,07,262,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,210,70, 
2760803817,1,02,1,7,01,343,0,2, ,2,2,2,2,2,2,2,2, ,1500, , ,750000,500, 
2760803818,1,01,1,5,01,250,0,2, ,2,1,2,2,2,2,2,2, ,17, , ,3740,220, 
2760803818,1,01,1,5,02,251,0,2, ,2,1,2,2,2,2,2,2, ,5, , ,750,150, 
2760803818,1,01,1,5,03,262,0,2, ,2,2,2,2,2,2,2,2, ,30, , ,750,25, 
2760803818,1,01,1,5,04,260,0,2, ,2,1,2,2,2,2,2,2, ,60, , ,5040,84, 
2760803818,1,01,1,5,05,279,0,2, ,2,1,1,2,2,2,1,2, ,9, , ,765,85, 
2760803818,1,01,1,5,06,280,0,2, ,2,2,1,2,2,2,2,2, ,8, , ,624,78, 
2760803819,1,01,1,4,01,140,1,2, ,2,1,1,2,2,2,1,2,2,400, , ,3200,8, 
2760803819,1,01,1,4,02,141,2,2,6, , , , , , , , , , , , , , , 
2760803819,1,01,1,4,03,133,1,2, ,2,1,2,2,2,2,1,2,3,300, , ,3000,10, 
2760803819,1,01,1,4,04,159,1,2, ,2,1,2,2,2,2,1,2,3,500, , ,5000,10, 
2760803819,1,01,1,4,05,002,2,2,6, , , , , , , , , , , , , , , 
2760803819,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,30, , ,450000,15000, 
2760803819,1,01,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,14, , ,147000,10500, 
2760803819,1,01,1,5,03,267,0,2, ,1,2,2,2,2,2,2,2, ,3,1, ,84000,28000,28000
2760803819,1,01,1,5,04,284,0,2, ,1,2,2,2,2,2,2,2, ,600,600, ,4200,7,4200
2760803819,1,01,1,5,05,258,0,2, ,1,2,2,2,2,2,2,2, ,1,1, ,9000,9000,9000
2760803819,1,02,1,5,01,263,0,2, ,2,1,2,2,2,2,2,2, ,10, , ,2000,200, 
2760803819,1,02,1,5,02,250,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,250,250, 
2760803819,1,02,1,5,03,260,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,1050,150, 
2760803819,1,02,1,5,04,246,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,7000,3500, 
2760803819,1,02,1,5,05,279,0,2, ,2,1,2,2,2,2,2,2, ,1, , ,100,100, 
2760803819,1,02,1,5,06,280,0,2, ,2,2,1,2,2,2,2,2, ,3, , ,300,100, 
2760803820,1,01,1,4,01,140,1,2, ,2,1,1,2,2,2,1,2,2,600, , ,3600,6, 
2760803820,1,01,1,4,02,098,1,2, ,2,1,1,2,2,2,1,2,1,50, , ,750,15, 
2760803820,1,01,1,4,03,024,1,2, ,2,1,1,2,2,2,1,2,2,15, , ,150,10, 
2760803820,1,01,1,4,04,108,1,2, ,2,1,2,2,2,2,1,2,2,500, , ,50000,10, 
2760803820,1,01,1,4,05,158,2,2,1, , , , , , , , , , , , , , , 
2760803820,1,01,1,4,06,037,2,2,1, , , , , , , , , , , , , , , 
2760803820,1,01,1,4,07,073,2,2,1, , , , , , , , , , , , , , , 
2760803820,1,01,1,4,08,187,1,2, ,2,1,2,2,2,2,1,2,3,400, , ,4800,12, 
2760803820,1,01,1,4,09,227,2,2,1, , , , , , , , , , , , , , , 
2760803820,1,01,1,4,10,229,1,2, ,2,1,2,2,2,2,1,2,3,100, , ,1200,12, 
2760803820,1,01,1,4,11,133,1,2, ,2,1,2,2,2,2,1,2,2,100, , ,1500,15, 
2760803820,1,01,1,4,12,090,1,2, ,2,1,1,2,2,2,1,2,3,40, , ,800,20, 
2760803820,1,01,1,4,13,141,2,2,6, , , , , , , , , , , , , , , 
2760803820,1,01,1,4,14,159,2,2,1, , , , , , , , , , , , , , , 
2760803820,1,01,1,5,01,243,0,2, ,2,2,2,2,2,2,2,2, ,4, , ,40000,10000, 
2760803820,1,01,2,9,01,509,0, , ,1,1,2,2,2,2,2,2, ,603,600, ,18090,30,18000
2760803820,1,01,2,9,02,559,0, , ,1,1,2,2,2,2,1,2, ,350,300, ,12250,35,10500
2760803820,1,02,1,5,01,263,0,2, ,2,1,2,2,2,2,2,2, ,20, , ,2000,100, 
2760803820,1,02,1,5,02,260,0,2, ,2,1,2,2,2,2,2,2, ,20, , ,3000,150, 
2760803820,1,02,1,5,03,254,0,2, ,2,1,2,2,2,2,2,2, ,7, , ,4900,700, 
2760803820,1,02,1,5,04,250,0,2, ,2,1,2,2,2,2,2,2, ,10, , ,1000,100, 
2760803820,1,02,1,5,05,251,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,120,120, 
2760803820,1,02,1,5,06,279,0,2, ,2,1,1,2,2,2,2,2, ,4, , ,204,51, 
2760803820,1,02,1,5,07,280,0,2, ,2,1,1,2,2,2,2,2, ,8, , ,615,74.5, 
2760803820,1,02,1,5,08,246,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,1000,1000, 
2760829305,1,01,1,4,01,140,1,2, ,2,1,2,2,2,2,2,2,3,500, , ,3500,70, 
2760829305,1,01,1,4,02,088,1,2, ,2,2,2,2,2,2,1,2,3,180, , ,300,100, 
2760829305,1,01,1,4,03,187,1,2, ,2,1,2,2,2,2,2,2,3,180, , ,1440,40, 
2760829305,1,01,1,4,04,033,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,01,1,4,05,105,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,01,1,4,06,184,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,01,1,4,07,037,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,01,1,4,08,019,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,01,1,4,09,002,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,01,1,4,10,043,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,02,1,5,01,250,0,2, ,2,1,2,2,2,2,2,2, ,15, , ,4500,250, 
2760829305,1,02,1,5,02,263,0,2, ,2,1,2,2,2,2,2,2, ,13, , ,2340,180, 
2760829305,1,02,1,5,03,246,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,2000,2000, 
2760829305,1,02,1,5,04,279,0,2, ,2,1,2,2,2,2,2,2, ,4, , ,400,100, 
2760829305,1,02,2,4,01,140,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,02,2,4,02,047,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,02,2,4,03,108,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,02,2,4,04,033,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,02,2,4,05,002,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,02,2,4,06,019,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,02,2,4,07,159,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,02,2,4,08,146,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,02,2,4,09,144,2,2,1, , , , , , , , , , , , , , , 
2760829305,1,02,2,4,10,003,2,2,1, , , , , , , , , , , , , , , 
2760829506,1,01,1,5,01,250,0,2, ,2,2,2,2,2,2,2,2, ,12, , ,4200,350, 
2760829506,1,01,1,5,02,254,0,2, ,2,1,2,2,2,2,2,2, ,7, , ,4900,700, 
2760829506,1,01,1,5,03,251,0,2, ,2,1,2,2,2,2,2,2, ,8, , ,1600,200, 
2760829506,1,01,1,5,04,279,0,2, ,2,1,2,2,2,2,2,2, ,2, , ,150,75, 
2760829506,1,01,1,5,05,268,0,2, ,2,1,2,2,2,2,2,2, ,5, , ,50000,10000, 
2760829506,1,01,1,5,06,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,20000,20000, 
2760829506,1,02,1,4,01,108,2,2,1, , , , , , , , , , , , , , , 
2760829506,1,02,1,4,02,133,2,2,1, , , , , , , , , , , , , , , 
2760829506,1,02,1,4,03,182,2,2,1, , , , , , , , , , , , , , , 
2760829506,1,02,1,4,04,022,2,2,1, , , , , , , , , , , , , , , 
2760829506,1,02,1,4,05,203,2,2,1, , , , , , , , , , , , , , , 
2760829506,1,02,1,4,06,043,2,2,1, , , , , , , , , , , , , , , 
2760829506,1,02,1,4,07,098,1,2, ,2,1,2,2,2,2,2,2,2,20, , ,700,35, 
2760829506,1,02,1,4,08,140,1,2, ,2,1,2,2,2,2,2,2,2,60, , ,720,12, 
2760829506,1,02,1,4,09,194,2,2,6, , , , , , , , , , , , , , , 
2760829507,1,01,1,4,01,140,1,2, ,2,1,2,2,2,2,1,2,2,800, , ,9600,12, 
2760829507,1,01,1,4,02,079,1,2, ,1,1,2,1,2,2,1,2,3,200,180, ,14000,70,12600
2760829507,1,01,1,4,03,225,1,2, ,2,1,2,2,2,2,1,2,3,100, , ,1000,10, 
2760829507,1,01,1,4,04,187,1,2, ,2,1,2,2,2,2,1,2,3,150, , ,2550,17, 
2760829507,1,01,1,4,05,172,1,2, ,1,1,2,2,2,2,1,2,3,500,350, ,20000,40,14000
2760829507,1,01,1,4,06,198,1,2, ,1,1,2,2,2,2,1,2,2,200,140, ,2000,10,1400
2760829507,1,01,1,4,07,194,2,2,6, , , , , , , , , , , , , , , 
2760829508,1,02,2,5,01,262,0,1, ,2,1,2,2,2,2,2,2, ,17, , ,1800,100, 
2760829508,1,02,2,5,02,246,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,3000,1500, 
2760829509,1,01,2,5,01,262,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,700,100, 
2760829509,1,01,2,5,02,254,0,2, ,2,2,2,2,2,2,2,2, ,4, , ,1200,300, 
2760829510,1,01,2,5,01,254,0,2, ,1,2,2,2,2,2,1,2, ,17,2, ,11900,700,1400
2760829510,1,01,2,5,02,260,0,2, ,2,2,2,2,2,2,1,2, ,30, , ,6000,200, 
2760829812,1,01,2,4,01,133,1,2, ,2,1,2,2,2,2,2,2,2,30, , ,150,15, 
2760829812,1,01,2,4,02,159,1,2, ,2,1,2,2,2,2,2,2,2,60, , ,360,12, 
2760829812,1,01,2,4,03,041,1,2, ,2,1,2,2,2,2,1,2,3,10, , ,40,10, 
2760829812,1,01,2,4,04,187,1,2, ,2,1,2,2,2,2,2,2,3,80, , ,640,15, 
2760829812,1,01,2,4,05,033,2,2,1, , , , , , , , , , , , , , , 
